Reference;Token number;Document number;Anno di raccolta;annotation.audio_file;annotation.begin;annotation.end;annotation.participant_code;conversation.code;conversation.duration;conversation.topic;doc.full_conversation;doc.full_jefferson;Età;Genere;Luogo di raccolta;Occupazione;Presenza di moderatore;Rapporto tra i partecipanti;Regione di provenienza;Titolo di studio;Numero di partecipanti;Tipo di interazione;Left;KWIC;Right;Non SD;Test 1;Test 2;Test 3;SD;Cumulo;Presa di turno;Richiesta di accordo/conferma;Manifestazione di accordo;Conferma dell'attenzione;Interruzione;Cessione del turno;Marcatura della conoscenza condivisa;Richiesta di attenzione;Strategie di cortesia;Gestione del topic: introduzione o ripresa di topic;Chiusura di un topic;Prolettico, marca di formulazione: ecco;Riformulazione;Marcatura di citazione/discorso riportato;Esemplificazione;Filler, riempimento dei tempi di formulazione;General extenders e marche di generalizzazione;Marcatura dell'inferenza;Modulazione del grado di confidenza del parlante;Approssimazione;Specificazione;Attenuazione;Intensificazione;Polifunzionalità;Dubbî;Commenti
PTA001;#833432;doc#118;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA001&begin=2305310&end=2306305;2305310;2306305;TOI001;PTA001;01:32:30;;https://search.corpuskiparla.it/corpus/conversations/PTA001.html;https://search.corpuskiparla.it/corpus/conversations/PTA001_jefferson.html;26-30;M;;oper;;;piemonte;dip_tec_prof;3;intervista semistrutturata;ci sono oggi fra due anni // mhmhmh // non c''è più niente // ma infatti ti ha detto edo come son finiti loro col football // eh;immagino;// lo sponsor finisce prima o poi eh // ah son finiti tutti ai giaguari // mh // cioè almeno // sono andati a fare degli;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;;0;;
PTA001;#840142;doc#118;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA001&begin=4896310&end=4898205;4896310;4898205;TOI001;PTA001;01:32:30;;https://search.corpuskiparla.it/corpus/conversations/PTA001.html;https://search.corpuskiparla.it/corpus/conversations/PTA001_jefferson.html;26-30;M;;oper;;;piemonte;dip_tec_prof;3;intervista semistrutturata;serviva qualcosa // // eh // tutto ciò per prendere una donna che poteva prendere da qua // // // prenderai questa adesso;immagino;// eh // eh // uguale in realtà // ah // eh così è quindi ne posso prendere una a caso // mh // eh // vedi che ce l''avevo // te l''ho;;;;;1;;;1;;;;1;;;;;;;;;;;;1;;;;;;1;;
KPS005;#864618;doc#121;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS005&begin=1062253&end=1064294;1062253;1064294;PKP001;KPS005;00:34:42;;https://search.corpuskiparla.it/corpus/conversations/KPS005.html;https://search.corpuskiparla.it/corpus/conversations/KPS005_jefferson.html;21-25;F;;stud;;;basilicata;laurea in corso;4;pasto;// esatto // che non lo so come fanno? li ho visti fare // ah li ha visti fare // ah anche lei mi diceva no gli altri lo bevono //;immagino;tu non l''abbia mai provato invece // sì // eh non ti dico di no // ah // io sto dicendo che se // qual è? // perché dire no? //;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
KPS005;#866183;doc#121;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS005&begin=1581123&end=1582333;1581123;1582333;PKP004;KPS005;00:34:42;;https://search.corpuskiparla.it/corpus/conversations/KPS005.html;https://search.corpuskiparla.it/corpus/conversations/KPS005_jefferson.html;51-55;F;;intell;;;puglia;dip_tec_prof;4;pasto;sono uscita stamattina presto c''erano già trentasei gradi // sì però ieri a bologna si moriva veramente cioè // ah;immagino;l''afa // che palle // tra l''altro l''altro ieri abbiamo dormito tutta la notte col ventilatore perché era // cioè era;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PTB014;#870124;doc#122;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB014&begin=853889&end=858724;853889;858724;TOR001;PTB014;01:05:48;;https://search.corpuskiparla.it/corpus/conversations/PTB014.html;https://search.corpuskiparla.it/corpus/conversations/PTB014_jefferson.html;26-30;F;;intell;;;lombardia;phd;5;intervista semistrutturata;la stampa sotto // okay okay okay // sotto sotto terra via // mhmhmhmh // d''accordo va bene // ehm // e quando ha deci~ lei;immagino;che a un certo punto ha deciso di andare in montagna no? // sì quando c''é stato tutto quello che c''é stato // eh io ho detto //;1;penso che a un certo punto ha deciso di andare in montagna no?;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PTB014;#875216;doc#122;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB014&begin=2491803&end=2492401;2491803;2492401;TOR001;PTB014;01:05:48;;https://search.corpuskiparla.it/corpus/conversations/PTB014.html;https://search.corpuskiparla.it/corpus/conversations/PTB014_jefferson.html;26-30;F;;intell;;;lombardia;phd;5;intervista semistrutturata;i tedeschi quando xxx // ma eravamo già organizzati in bande // scappavano via co~ continuavano a sparare eh // mh mh // eh;immagino;// difatti io me li ricordo scappavano verso la falchera // // eh e sparavano coi coi cannoni // aveva preso ad esempio ha;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;;0;è anche interruzione?;
PTB014;#875601;doc#122;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB014&begin=2596708&end=2597417;2596708;2597417;TOR001;PTB014;01:05:48;;https://search.corpuskiparla.it/corpus/conversations/PTB014.html;https://search.corpuskiparla.it/corpus/conversations/PTB014_jefferson.html;26-30;F;;intell;;;lombardia;phd;5;intervista semistrutturata;radio // mh mh // che noi avevamo mia nonna che aveva la casetta anche lì eh // non é non é stato dei momenti belli eh // eh;immagino;// senz''altro // perché io quel quadro dei impiccati ce l''ho sempre davanti // vederli // eh ci credo // trauma // mh mh mh;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;;0;;
PBA011;#899105;doc#125;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA011&begin=278724&end=282557;278724;282557;BOI070;PBA011;00:39:11;;https://search.corpuskiparla.it/corpus/conversations/PBA011.html;https://search.corpuskiparla.it/corpus/conversations/PBA011_jefferson.html;21-25;M;;comm;;;emilia-romagna;dip_tec_prof;3;intervista semistrutturata;angolo di quel posto // fino a quando arrivi a un punto dove // te lo giri così tanto // che lo conosci come le tue tasche // ma;immagino;come ogni persona che magari quando si trasferisce in una nuova casa // se la gira tutta se la gira xx // a una certa la inizi;1;;;suppongo come ogni persona;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA011;#900622;doc#125;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA011&begin=718135&end=719117;718135;719117;BOI070;PBA011;00:39:11;;https://search.corpuskiparla.it/corpus/conversations/PBA011.html;https://search.corpuskiparla.it/corpus/conversations/PBA011_jefferson.html;21-25;M;;comm;;;emilia-romagna;dip_tec_prof;3;intervista semistrutturata;bologna // esatto // tipico perchè // io // xxxxx è chiamata anche la città dei portici xxx // appunto a volt~ // sì // ecco;immagino;di sì // poi c''erano tipo anche il portico più lungo d''italia forse xx // forse sì // xx // forse sì // che è s~ eh che è quello;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA011;#900908;doc#125;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA011&begin=787197&end=788790;787197;788790;BOI070;PBA011;00:39:11;;https://search.corpuskiparla.it/corpus/conversations/PBA011.html;https://search.corpuskiparla.it/corpus/conversations/PBA011_jefferson.html;21-25;M;;comm;;;emilia-romagna;dip_tec_prof;3;intervista semistrutturata;ti porto sui colli bolognesi // sì è vecchia questa qui e poi adesso la eh la riascoltano un sacco // la riascoltano tutti;immagino;// sì sì sì // no ecco appunto bologna è è quella no? // è quello stile che proprio mh anche questo cantante ne ha parlato no?;;;;;1;;;1;;;;1;;;;;;;;;;;;;1;;;;;1;;
PBA011;#904872;doc#125;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA011&begin=1833350&end=1837094;1833350;1837094;BOI070;PBA011;00:39:11;;https://search.corpuskiparla.it/corpus/conversations/PBA011.html;https://search.corpuskiparla.it/corpus/conversations/PBA011_jefferson.html;21-25;M;;comm;;;emilia-romagna;dip_tec_prof;3;intervista semistrutturata;è è distruttiva ecco // quando ti fai la serata // di laurea appunto non mh la laurea in sé cioè nel se~ ovvio se è // certo //;immagino;l''immagine eh xx l''agitazione che tu provi per fare ques~ esatto // anche la laurea in sé è distruttiva sicuramente // //;1;penso (l’immagine) eh…;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PTD019;#924319;doc#128;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=2453218&end=2459361;2453218;2459361;TOR001;PTD019;00:54:47;;https://search.corpuskiparla.it/corpus/conversations/PTD019.html;https://search.corpuskiparla.it/corpus/conversations/PTD019_jefferson.html;26-30;F;;intell;;;lombardia;phd;4;intervista semistrutturata;// okay // quindi le persone che frequentate principalmente abitano vicino a voi oppure in altre zone o nel tuo caso;immagino;anche altrove? // no in altre zone // in altre zone // perchè sono i miei vecchi amici che insomma abitano un po'' si son;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;0;;
TOD1014;#1050224;doc#144;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=497715&end=501928;497715;501928;===NONE===;TOD1014;02:53:11;;https://search.corpuskiparla.it/corpus/conversations/TOD1014.html;https://search.corpuskiparla.it/corpus/conversations/TOD1014_jefferson.html;===NONE===;===NONE===;;===NONE===;;;===NONE===;===NONE===;1;lezione;da quando ho dodici anni // e sto leggendo moda e cinema // la magia dell'' abito sul grande schermo di sofia gnoli che;immagino;lei conosca // sì sì certo sì // è l'' unico testo di moda del cinema che in realtà esiste in italia // perché io ancora non l'';1;che penso lei conosca;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
TOD1014;#1050733;doc#144;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=665924&end=668807;665924;668807;TO068;TOD1014;02:53:11;;https://search.corpuskiparla.it/corpus/conversations/TOD1014.html;https://search.corpuskiparla.it/corpus/conversations/TOD1014_jefferson.html;36-40;F;;intell;;;sicilia;phd;1;lezione;al terzo anno del dams // e non ho conoscenze pregresse nel mondo della moda // nel mondo della moda // ma ha un interesse;immagino;se no non sarebbe qua // sì xxx ovviamente // xxxx // ciao sono asia // vengo da scienze internazionali // quindi non so;;;;;1;;;1;;;;;;;;;;;;;;;;1;;;;;;1;;
KPS016;#1081391;doc#147;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS016&begin=27992&end=28732;27992;28732;PKP085;KPS016;00:35:06;;https://search.corpuskiparla.it/corpus/conversations/KPS016.html;https://search.corpuskiparla.it/corpus/conversations/KPS016_jefferson.html;16-20;M;;stud;;;sardegna;laurea in corso;3;pasto;non ho capito che formaggio è // formaggio buonissi~ // si chiama vacche rosse // eh ma cosa è? // di che animale? // vacca;immagino;// // // di toro // di che animale non era la domanda corretta // un parmigiano // mh // no // xx // devi assaggiare la;;;;;1;;;1;;;;;;;;;;;;;;;;;1;;;;;1;;
TOD2002;#1133006;doc#153;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2002&begin=187273&end=189873;187273;189873;TO081;TOD2002;00:16:33;;https://search.corpuskiparla.it/corpus/conversations/TOD2002.html;https://search.corpuskiparla.it/corpus/conversations/TOD2002_jefferson.html;21-25;F;;stud;;;piemonte;laurea in corso;2;intervista semistrutturata;// delle cose no non lo so in generale mi piace avere i momenti per me e ogni tanto i coinquilini sono un po'' // non so me li;immagino;in realtà non ho mai avuto coinquilini // okay // però me li immagino troppo invadenti // forse erano i miei fratelli che;1; li penso;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
TOD2002;#1133020;doc#153;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2002&begin=190826&end=192846;190826;192846;TO081;TOD2002;00:16:33;;https://search.corpuskiparla.it/corpus/conversations/TOD2002.html;https://search.corpuskiparla.it/corpus/conversations/TOD2002_jefferson.html;21-25;F;;stud;;;piemonte;laurea in corso;2;intervista semistrutturata;me e ogni tanto i coinquilini sono un po'' // non so me li immagino in realtà non ho mai avuto coinquilini // okay // però me li;immagino;troppo invadenti // forse erano i miei fratelli che erano così e io ho questo brutto ricordo // ah // xx però non lo so // no;1;li penso troppo invadenti;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
TOD2002;#1133105;doc#153;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2002&begin=214155&end=217166;214155;217166;TO081;TOD2002;00:16:33;;https://search.corpuskiparla.it/corpus/conversations/TOD2002.html;https://search.corpuskiparla.it/corpus/conversations/TOD2002_jefferson.html;21-25;F;;stud;;;piemonte;laurea in corso;2;intervista semistrutturata;okay // senti allora so che te l'' ho già chiesto ma la casa dove vivi ora come è fatta? // // okay // allora ora è un po'' che me la;immagino;questa casa quindi // eh // sempre una casa molto grande una cascina di campagna ah così grande? // che all'' isola;1;è un po' che penso a questa casa;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PTA005;#1154670;doc#154;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA005&begin=5645476&end=5646279;5645476;5646279;TOR001;PTA005;01:44:43;;https://search.corpuskiparla.it/corpus/conversations/PTA005.html;https://search.corpuskiparla.it/corpus/conversations/PTA005_jefferson.html;26-30;F;;intell;;;lombardia;phd;4;intervista semistrutturata;e tredici // quando mi è uscita la spalla // duemila e tredici a a mi~ no a rho forse eravamo xxx sì // eh infatti // a rho //;immagino;a rho fiera // sono anda~ ho visto quello poi // all''i days? // no non era l''i days // no? // x // xxxxxx // ho fa~ ho fatto tre;;;;;1;;;1;;;;;;;;;;;;;;;;1;;;;;;1;;
KPN016;#1165277;doc#156;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN016&begin=54010&end=55183;54010;55183;PKP061;KPN016;00:30:01;;https://search.corpuskiparla.it/corpus/conversations/KPN016.html;https://search.corpuskiparla.it/corpus/conversations/KPN016_jefferson.html;56-60;F;;non-qualif;;;emilia-romagna;dip_tec_prof;2;pasto;// direi di sì mami // cucciolo sono rilassata // sì? // anch''io adesso // sono rilassata xxx // ero un po'' in pensiero // eh;immagino;// sai delle volte non si sa mai alcune visite di controllo // servono anche a quello le visite di controllo // eh // mh // ce;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;;0;;
KPN028;#1234750;doc#165;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN028&begin=1698023&end=1701535;1698023;1701535;PKP112;KPN028;00:32:38;;https://search.corpuskiparla.it/corpus/conversations/KPN028.html;https://search.corpuskiparla.it/corpus/conversations/KPN028_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;3;pasto;come un fico // dai papà // un vero amico // io non farò mai più una cosa così con te // lo vuoi molto o poco caramellato // io mi;immagino;chi ascolterà questa registrazione // si divertirà dirà che bella famiglia è comica proprio // dai dammene un pezzetto;1;penso a chi ascolterà questa registrazione;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
TOD2015;#1243577;doc#168;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2015&begin=147975&end=150500;147975;150500;TO071;TOD2015;00:30:52;;https://search.corpuskiparla.it/corpus/conversations/TOD2015.html;https://search.corpuskiparla.it/corpus/conversations/TOD2015_jefferson.html;31-35;M;;stud;;;abruzzo;laurea in corso;2;intervista semistrutturata;radicata // poco inclusiva verso qualsiasi cosa possa essere definita nuova o diversa // mh mh diversa chiaro;immagino;// ehm // e poi diciamo che il mio rapporto con proprio casa mia mia la casa dove sono nata // non è dei migliori eh perché mh;;;;;1;1;;;1;;;;;;;;;;;;;;;;;;;;;0;;
KPN030;#1264817;doc#171;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN030&begin=88135&end=91684;88135;91684;PKP141;KPN030;00:00:29.490000;;https://search.corpuskiparla.it/corpus/conversations/KPN030.html;https://search.corpuskiparla.it/corpus/conversations/KPN030_jefferson.html;21-25;F;;stud;;;basilicata;laurea in corso;3;pasto;diciamo vabbe dai la ruota cioè al massimo okay che è un bus però // c''avranno // la cambiano sicuramente perchè cioè;immagino;che succeda spesso // no ragazzi non era la la ruota // ci giriamo iniziamo a vedere dal finistrino dà di dietro // che;1;;credo che succeda spesso;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBC014;#1331707;doc#182;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=48420&end=56205;48420;56205;BOR010;PBC014;00:45:35;;https://search.corpuskiparla.it/corpus/conversations/PBC014.html;https://search.corpuskiparla.it/corpus/conversations/PBC014_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;di gente perché una volta c''era meno palazzi meno famiglie // facevamo anche prima a conoscerci // ah quindicomunque //;immagino;che comunque che molte di quelle persone siano poi anche rimaste diciamo lì oppure oppure sono sono cambiate le persone;1;;;suppongo che comunque (…);;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBC014;#1331778;doc#182;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=77767&end=80785;77767;80785;BOR010;PBC014;00:45:35;;https://search.corpuskiparla.it/corpus/conversations/PBC014.html;https://search.corpuskiparla.it/corpus/conversations/PBC014_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;sono morte sono andate // ma ce ne sono ancora specialmente degli anziani // ah quindi non c''è non ci sono molti giovani;immagino;// mah ce ne sono però fanno altre zone di quella di xxxx // altre parti // ah capisco giustamente // ehm quindi non so //;;;;;1;;;1;;;;1;;;;;;;;;;;;1;;;;;;1;;
PBC014;#1331915;doc#182;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=137330&end=138870;137330;138870;BOR010;PBC014;00:45:35;;https://search.corpuskiparla.it/corpus/conversations/PBC014.html;https://search.corpuskiparla.it/corpus/conversations/PBC014_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;si mangiava si ballava // adesso ragazzi è diventata è diventata cara la vita con sti telefonini con sti computer // eh;immagino;// quindi prefe~ cioè preferiva diciamo eh quando eh la bologna di ieri dicamo che era più giusto? // se se dovesse;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;;0;;
PBC014;#1332331;doc#182;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=294480&end=299030;294480;299030;BOR010;PBC014;00:45:35;;https://search.corpuskiparla.it/corpus/conversations/PBC014.html;https://search.corpuskiparla.it/corpus/conversations/PBC014_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;anzi a me sta benissimo // ah okay // ma quando bevono si drogano e fanno quei lavori li a me non è che mi piace molto // no;immagino;anche anche a me in realtà ehm // si noi ci divertivam con molto meno // ecco non so ad esempio cosa appunto diceva e il reno o;;;;;1;1;;;;1;;;;;;;;;;;;;;1;;;;;;1;;
