Reference;Token number;Document number;Anno di raccolta;annotation.audio_file;annotation.begin;annotation.end;annotation.participant_code;conversation.code;conversation.duration;conversation.topic;doc.full_conversation;doc.full_jefferson;Età;Genere;Luogo di raccolta;Occupazione;Presenza di moderatore;Rapporto tra i partecipanti;Regione di provenienza;Titolo di studio;Numero di partecipanti;Tipo di interazione;Left;KWIC;Right;Non SD;Test 1;Test 2;Test 3;SD;Cumulo;Presa di turno;Richiesta di accordo/conferma;Manifestazione di accordo;Conferma dell'attenzione;Interruzione;Cessione del turno;Marcatura della conoscenza condivisa;Richiesta di attenzione;Strategie di cortesia;Gestione del topic: introduzione o ripresa di topic;Chiusura di un topic;Prolettico, marca di formulazione: ecco;Riformulazione;Marcatura di citazione/discorso riportato;Esemplificazione;Filler, riempimento dei tempi di formulazione;General extenders e marche di generalizzazione;Marcatura dell'inferenza;Modulazione del grado di confidenza del parlante;Approssimazione;Specificazione;Attenuazione;Intensificazione;Polifunzionalità;Dubbî;Commenti
PBB015;#2450978;doc#347;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB015&begin=1037258&end=1038633;1037258;1038633;PBB015;;00:22:45;;https://search.corpuskiparla.it/corpus/conversations/PBB015.html;https://search.corpuskiparla.it/corpus/conversations/PBB015_jefferson.html;31-35;M;;oper;;;emilia-romagna;dip_tec_prof;3;intervista semistrutturata;in tensione devi sempre guardare a destra e a sinistra ti stanchi // anche se il fisico diciamo la pancia // // mpf // e poi;comunque;// svegliarsi alle quattro non è proprio // ci si abitua a fare questi orari // nel // io no // no perchè poi va a finire che il;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;
KPN007;#2459353;doc#349;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN007&begin=1206717&end=1209396;1206717;1209396;KPN007;;00:55:06;;https://search.corpuskiparla.it/corpus/conversations/KPN007.html;https://search.corpuskiparla.it/corpus/conversations/KPN007_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;4;pasto;l''ho xxx // hai detto n~ è di là chiuso // l''ho aperta con quelli che me l''hanno regalata // ho capito toni però cosa fai? //;comunque;questo è fatto con ehm // miele allo zucchero di canna // eh vedi? // e // la anche lo zucchero // invecchiato in botti di;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
KPN007;#2462418;doc#349;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN007&begin=2058400&end=2060025;2058400;2060025;KPN007;;00:55:06;;https://search.corpuskiparla.it/corpus/conversations/KPN007.html;https://search.corpuskiparla.it/corpus/conversations/KPN007_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;4;pasto;mi è capitato di esser dietro // ma // scusa ma hai chiesto il scotch cognac? // cognac // ehm da~ gli davano un cognac //;comunque;esiste anche no // scotch cognac è quello // se scrivo scotch cognac mi esce il brandy // beh insomma quella roba lì // beh;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;
BOC1003;#2468023;doc#350;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1003&begin=466636&end=469570;466636;469570;BOC1003;;00:24:46;;https://search.corpuskiparla.it/corpus/conversations/BOC1003.html;https://search.corpuskiparla.it/corpus/conversations/BOC1003_jefferson.html;21-25;M;;stud;;;sicilia;laurea in corso;2;esame;la maggior parte dei cataloghi sono andati an~ distrutti durante i bombardamenti // le non c'' era l'' attenzione da parte;comunque;poi // de di chi gestiva la biblioteca di farne memoria // di fatti le uniche informazioni // che che si hanno sono;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;
BOC1003;#2468066;doc#350;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1003&begin=483310&end=489780;483310;489780;BOC1003;;00:24:46;;https://search.corpuskiparla.it/corpus/conversations/BOC1003.html;https://search.corpuskiparla.it/corpus/conversations/BOC1003_jefferson.html;21-25;M;;stud;;;sicilia;laurea in corso;2;esame;sono relative aleh al quotidiano dell'' archiginnasio // per cui // per quanto riguarda l'' inaugurazione e il fatto che;comunque;erano state chiamate all'' epoca dell'' inaugurazione varie figure importanti della // eh della narrativa comunque del;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;
BOC1003;#2468082;doc#350;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1003&begin=489840&end=495091;489840;495091;BOC1003;;00:24:46;;https://search.corpuskiparla.it/corpus/conversations/BOC1003.html;https://search.corpuskiparla.it/corpus/conversations/BOC1003_jefferson.html;21-25;M;;stud;;;sicilia;laurea in corso;2;esame;che comunque erano state chiamate all'' epoca dell'' inaugurazione varie figure importanti della // eh della narrativa;comunque;del diciamo del contesto umanistico italiano tipo longanesi // e altri personaggi del genere // però di fatti è è una //;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;
BOC1003;#2468183;doc#350;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1003&begin=515641&end=518660;515641;518660;BOC1003;;00:24:46;;https://search.corpuskiparla.it/corpus/conversations/BOC1003.html;https://search.corpuskiparla.it/corpus/conversations/BOC1003_jefferson.html;21-25;M;;stud;;;sicilia;laurea in corso;2;esame;delle personalità estremamente di // de~ di~ dell'' estrema destra // e e anche squadrista // perché all'' interno;comunque;anche arpinati stesso era uno squadrista // per cui c'' era questa // mh longanesi non lo so non credo // no longanesi no //;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;
BOC1003;#2469141;doc#350;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1003&begin=803771&end=812599;803771;812599;BOC1003;;00:24:46;;https://search.corpuskiparla.it/corpus/conversations/BOC1003.html;https://search.corpuskiparla.it/corpus/conversations/BOC1003_jefferson.html;21-25;M;;stud;;;sicilia;laurea in corso;2;esame;// vabbè ovviamente è stato scritto negli settanta quindi siamo in pieno periodo anche in cui la la chiave il c~ diciamo;comunque;utilizzavano un una una logica di tipo marxista il che // spiega alcune alcune cose // per certi versi un po'' parziali //;;;;;1;1;;;;;;;;;;;;1;;;;;;;;;;;;;;
BOC1003;#2469689;doc#350;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1003&begin=991853&end=993961;991853;993961;BOC1003;;00:24:46;;https://search.corpuskiparla.it/corpus/conversations/BOC1003.html;https://search.corpuskiparla.it/corpus/conversations/BOC1003_jefferson.html;21-25;M;;stud;;;sicilia;laurea in corso;2;esame;epurazione del diciamo del dei bibliotecari // di fede ebraica per cui anche lì // eh anche a bologna tra l'' altro per;comunque;lo // eh lo so // la non io non ovviamente non essendo del posto non lo sapevo comunque aleh all'' università molti dei;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;
TOA3013;#2474195;doc#351;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3013&begin=952929&end=954864;952929;954864;TOA3013;;19:19:00;;https://search.corpuskiparla.it/corpus/conversations/TOA3013.html;https://search.corpuskiparla.it/corpus/conversations/TOA3013_jefferson.html;21-25;F;;stud;;;lombardia;laurea in corso;4;conversazione libera;forza avere esaurito il programma per avere i crediti no? // cioè xx anche se è un argomento vasto // no ma noi non è // ma noi;comunque;abbiamo // cioè non è che cambi // il tuo piano di studi in maniera // no però si vede che // cioè cambia il programma si vede;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ALL THE SAME
PBA006;#2478959;doc#352;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA006&begin=1310545&end=1314625;1310545;1314625;PBA006;;00:46:48;;https://search.corpuskiparla.it/corpus/conversations/PBA006.html;https://search.corpuskiparla.it/corpus/conversations/PBA006_jefferson.html;21-25;F;;disocc;;;emilia-romagna;dip_lic;2;intervista semistrutturata;si poteva permettere qualsiasi cosa // e non volesse l''accompagnatore // lo esigeva che non voleva l''accompa~ perchè;comunque;era abbastanza indipendente per quanto fosse difficile // nonostante avesse tutto il denaro che di cui aveva;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PBA006;#2479330;doc#352;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA006&begin=1422525&end=1426645;1422525;1426645;PBA006;;00:46:48;;https://search.corpuskiparla.it/corpus/conversations/PBA006.html;https://search.corpuskiparla.it/corpus/conversations/PBA006_jefferson.html;21-25;F;;stud;;;trentino-alto-adige;laurea;2;intervista semistrutturata;un nativo bolognese la vive molto diversamente ecco // sì esatto esatto // penso anche un giovane in realtà bolognese ma;comunque;vabbè al di là di questo // volevo poi chiederti anche come // non so contorni? la tua vita? da lavoratore? al di là // della;;;;;1;1;;;;;;;;;;;;;;;;1;;;;;;;;;;
BOA1005;#2484477;doc#353;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1005&begin=73636&end=85066;73636;85066;BOA1005;;00:09:26;;https://search.corpuskiparla.it/corpus/conversations/BOA1005.html;https://search.corpuskiparla.it/corpus/conversations/BOA1005_jefferson.html;21-25;F;;stud;;;lazio;laurea in corso;2;ricevimento studenti;da settembre a dicembre // mh mh // vorrei andare e fare sia il tirocinio e la professoressa si è resa disponibile anche;comunque;ad aiutarmi nella sia ricerca tesi un pochino che nella raccolta di questi dati // bene // e mi ricorda il contesto è una;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;
PBC016;#2496354;doc#355;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC016&begin=672060&end=677510;672060;677510;PBC016;;00:48:51;;https://search.corpuskiparla.it/corpus/conversations/PBC016.html;https://search.corpuskiparla.it/corpus/conversations/PBC016_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;ne conosco diversi cioè // tra l''altro quindi fate un sacco di attività proprio pensavo perché pensavo ci fosse solo;comunque;aiuto ai // a diciamo persone non vedenti però non sapevo ci fosse anche // no io la psicoterapia la faccio nel mio studio;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;
PBC016;#2499190;doc#355;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC016&begin=1754160&end=1759990;1754160;1759990;PBC016;;00:48:51;;https://search.corpuskiparla.it/corpus/conversations/PBC016.html;https://search.corpuskiparla.it/corpus/conversations/PBC016_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;effettivamente // quindi sono molto cioè un aspetto positivo di di bolognna che immagino non c''è in altre città quindi;comunque;// che apprezza diciamo di bologna // sì i portici sono sono importanti // eh quello // si effettivamente // tra l''altro;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;
PBC016;#2501235;doc#355;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC016&begin=2529275&end=2531770;2529275;2531770;PBC016;;00:48:51;;https://search.corpuskiparla.it/corpus/conversations/PBC016.html;https://search.corpuskiparla.it/corpus/conversations/PBC016_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;sono eh // miglioramenti che riguardano tutta la cittadinanza non solo chi ha problemi di vista // assolutamente //;comunque;sì è una cosa che decisamente // e non so secondo lei c''è anche qualcos''altro che ha notato non so che secondo lei s~ // si;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;
PBC016;#2501678;doc#355;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC016&begin=2695516&end=2700660;2695516;2700660;PBC016;;00:48:51;;https://search.corpuskiparla.it/corpus/conversations/PBC016.html;https://search.corpuskiparla.it/corpus/conversations/PBC016_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;perché si immagino anche capire // quando inizia una strada anche se passan delle macchine ad esempio non so o quello;comunque;cioè // perché mi immagino bologna solo sui rumori deve essere // basandosi solo sui rumori // complicato diciamo // ma;;;;;1;1;;;;;;;;;;;;;;;;1;;;;;;;;;;
KPS001;#2512641;doc#356;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS001&begin=2711634&end=2714246;2711634;2714246;KPS001;;01:28:55;;https://search.corpuskiparla.it/corpus/conversations/KPS001.html;https://search.corpuskiparla.it/corpus/conversations/KPS001_jefferson.html;21-25;F;;stud;;;calabria;laurea in corso;4;pasto;// però quella foto // vabbè si mantiene bene però eh // quella foto del di whatsapp è tipo del duemiladiciotto // x x // x //;comunque;si vede proprio che è una mamma cioè una mamma x // no così no vabbé // si mantiene bene però dai si mantiene bene // sì sì // è;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;
KPS001;#2514058;doc#356;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS001&begin=3016109&end=3018100;3016109;3018100;KPS001;;01:28:55;;https://search.corpuskiparla.it/corpus/conversations/KPS001.html;https://search.corpuskiparla.it/corpus/conversations/KPS001_jefferson.html;21-25;F;;stud;;;calabria;laurea in corso;4;pasto;pietro // pietro? piero? // xxx stavano marco mattia luca e giovanni // i quattro evangeliti // matteo // matteo xx // o pa;comunque;va // matteo matteo // mhmh // aspe'' altre foto ah allora c''ha solo foto // x x già i quattro evangelisti qua // del fisico //;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KPS001;#2517403;doc#356;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS001&begin=3886440&end=3888396;3886440;3888396;KPS001;;01:28:55;;https://search.corpuskiparla.it/corpus/conversations/KPS001.html;https://search.corpuskiparla.it/corpus/conversations/KPS001_jefferson.html;21-25;F;;stud;;;calabria;laurea in corso;4;pasto;forse non è normale // // mado lui non so come si fa a prendere sul serio // ecco // ecco va allora x // // // dimmi se non è vero;comunque;// // eh ih // buone pure le cozze eh // eh? // buone // buone // mh // anzi lui è migliorato comunque prima era veramente;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;
KPS001;#2517524;doc#356;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS001&begin=3930270&end=3930954;3930270;3930954;KPS001;;01:28:55;;https://search.corpuskiparla.it/corpus/conversations/KPS001.html;https://search.corpuskiparla.it/corpus/conversations/KPS001_jefferson.html;21-25;F;;stud;;;calabria;laurea in corso;4;pasto;si chiama gianluca // ha ha // non ha x x // ah non è che lascia x x x // e~ x x x x // eh? // eh pure io ti aiuto // mi date una mano? //;comunque;// grande amore è davvero bella // eh? // bellissima // grande amore // bellossima // sì fa venire i brividi // ne vuoi un;;;;;1;;1;;;;;;;;;;;;;;;1;;;;;;;;;;
TOC1004;#2524355;doc#357;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=54526&end=63440;54526;63440;TOC1004;;01:08:11;;https://search.corpuskiparla.it/corpus/conversations/TOC1004.html;https://search.corpuskiparla.it/corpus/conversations/TOC1004_jefferson.html;21-25;F;;stud;;;sicilia;laurea in corso;3;esame;di essere immesse in sala parto diciamo // ehmh devono essere // eh pulita e disinfettate e questo eh diciamo permette;comunque;all'' allevatore di mantenere diciamo un certo grado di eh igiene a livello diciamo eh delle sale parto // eh e quindi eh;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;
TOC1004;#2525393;doc#357;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=370536&end=373412;370536;373412;TOC1004;;01:08:11;;https://search.corpuskiparla.it/corpus/conversations/TOC1004.html;https://search.corpuskiparla.it/corpus/conversations/TOC1004_jefferson.html;21-25;F;;stud;;;sicilia;laurea in corso;3;esame;// eh per esempio l'' insulino resistenza // che può essere praticamente un problema eh dopo il parto // eh perché;comunque;ehmhnell'' insulino resistenza // eh avviene soprattutto diciamo nelle scrofe // eh in cui i livelli di insulina;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;
TOC1004;#2525434;doc#357;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=380265&end=385321;380265;385321;TOC1004;;01:08:11;;https://search.corpuskiparla.it/corpus/conversations/TOC1004.html;https://search.corpuskiparla.it/corpus/conversations/TOC1004_jefferson.html;21-25;F;;stud;;;sicilia;laurea in corso;3;esame;// eh sono elevati // e per lunghi periodi // e questo praticamente diciamo la diminuzione della razione in più permette;comunque;di prevenire diciamo questa sintomatologia // che comunque na~ determina una riduzione del~ delle produttività in;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOC1004;#2525442;doc#357;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=385516&end=389816;385516;389816;TOC1004;;01:08:11;;https://search.corpuskiparla.it/corpus/conversations/TOC1004.html;https://search.corpuskiparla.it/corpus/conversations/TOC1004_jefferson.html;21-25;F;;stud;;;sicilia;laurea in corso;3;esame;diciamo la diminuzione della razione in più permette comunque di prevenire diciamo questa sintomatologia // che;comunque;na~ determina una riduzione del~ delle produttività in aixx // e soprattutto si cerca di stimolare l'' appetito quindi;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;
TOC1004;#2528278;doc#357;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=1309755&end=1314170;1309755;1314170;TOC1004;;01:08:11;;https://search.corpuskiparla.it/corpus/conversations/TOC1004.html;https://search.corpuskiparla.it/corpus/conversations/TOC1004_jefferson.html;21-25;F;;stud;;;sicilia;laurea in corso;3;esame;cioè nel senso è un comunque una produzione di latte // eh non diciamo con uh mh picchi diciamo // eh improvvisi ma;comunque;in man~ avviene in maniera graduale quindi per esempio // ehmh // per esempio diciamo rispetto al diciamo primo parto //;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOC1004;#2531220;doc#357;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=2241555&end=2243201;2241555;2243201;TOC1004;;01:08:11;;https://search.corpuskiparla.it/corpus/conversations/TOC1004.html;https://search.corpuskiparla.it/corpus/conversations/TOC1004_jefferson.html;21-25;F;;stud;;;sicilia;laurea in corso;3;esame;di vecchio tipo e quindi questo comportava maggior mortalità dei suinetti per schiacciamento // proprio perché;comunque;quelle di vecchio tipo // ehmh // tendevano a essere diciamo più // eh tranquille // con una maggiore attitudine materna;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;
TOC1004;#2531703;doc#357;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=2439921&end=2445026;2439921;2445026;TOC1004;;01:08:11;;https://search.corpuskiparla.it/corpus/conversations/TOC1004.html;https://search.corpuskiparla.it/corpus/conversations/TOC1004_jefferson.html;21-25;F;;stud;;;sicilia;laurea in corso;3;esame;eh no no // se se le met~ cioè non le mettete che va bene lo stesso // quando ho cercato quando ho cercato il // il l'' articolo;comunque;avevo fatto la traduzione però non mi ricordavo questa cosa // eh insomma eh // che se no diventa una // mh // per altro non è;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOC1004;#2532439;doc#357;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=2677245&end=2682590;2677245;2682590;TOC1004;;01:08:11;;https://search.corpuskiparla.it/corpus/conversations/TOC1004.html;https://search.corpuskiparla.it/corpus/conversations/TOC1004_jefferson.html;61-65;M;;intell;;;piemonte;phd;3;esame;si corregge abbastanza agevolmente conmh ecco // sì // conmh esatto // con qualche giorno di tutore // okay queste sono;comunque;quelle più frequenti che che non sono letali tra virgolette // sì // sì io comunque ho ripreso questo proprio perché non;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;
TOC1004;#2532609;doc#357;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=2728736&end=2731401;2728736;2731401;TOC1004;;01:08:11;;https://search.corpuskiparla.it/corpus/conversations/TOC1004.html;https://search.corpuskiparla.it/corpus/conversations/TOC1004_jefferson.html;21-25;F;;stud;;;sicilia;laurea in corso;3;esame;i capi portatori diciamo dell'' artrogriposi // e tutelare il benessere animale // eh quindi introdurre diciamo nei box;comunque;delle distrazioni // eh per prevenire eventuali diciamo disturbi comportamentali eh come morsicatura eccetera;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;
TOC1004;#2533132;doc#357;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=2937526&end=2939236;2937526;2939236;TOC1004;;01:08:11;;https://search.corpuskiparla.it/corpus/conversations/TOC1004.html;https://search.corpuskiparla.it/corpus/conversations/TOC1004_jefferson.html;21-25;F;;stud;;;sicilia;laurea in corso;3;esame;sì // questa cosa perché è fondamentale? // eh perché comunque va a // amh a influenzare appunto l'' intervallo // perché;comunque;la scrofa in questo caso // eh con un aumento diciamo del numero dei piccoli tende a perdere più più peso e quindi diciamo;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;
TOC1004;#2534508;doc#357;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=3376646&end=3378405;3376646;3378405;TOC1004;;01:08:11;;https://search.corpuskiparla.it/corpus/conversations/TOC1004.html;https://search.corpuskiparla.it/corpus/conversations/TOC1004_jefferson.html;61-65;M;;intell;;;piemonte;phd;3;esame;manualmente e con sistemi misti eccetera // sì // ma questo riguarda solo e unicamente questa fase // e non sono;comunque;dei // eh non sono delle postazioni sopraelevate piuttosto che sono dei nidi dove l'' animale può andare // no no // eh;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOC1004;#2535123;doc#357;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1004&begin=3593750&end=3594821;3593750;3594821;TOC1004;;01:08:11;;https://search.corpuskiparla.it/corpus/conversations/TOC1004.html;https://search.corpuskiparla.it/corpus/conversations/TOC1004_jefferson.html;61-65;M;;intell;;;piemonte;phd;3;esame;via // sì // non è tanto un problema // legato al valore commerciale // di quelle di quelle porzioni di quei tagli // che;comunque;c'' è // perché mal che vada se sono particolarmente // mh come dire danneggiati o vengono eliminati o confluiscono a fare;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KPN018;#2544238;doc#359;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN018&begin=898740&end=904820;898740;904820;KPN018;;00:23:25;;https://search.corpuskiparla.it/corpus/conversations/KPN018.html;https://search.corpuskiparla.it/corpus/conversations/KPN018_jefferson.html;21-25;F;;stud;;;veneto;laurea in corso;3;pasto;o di economia o quello che è non adesso non so esattamente come si chiami // facevo con loro e poi quelli di italiano //;comunque;se riuscivo a trovare almeno trenta professori tutte le scuole che ci sono vuoi che non non mi rispondessero? // poi;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;
