corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	school-region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
ParlaBO	PBC012	853-6	853-6	BOI033	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC012&begin=1579721&end=1582500	semistructured-interview	00:48:29	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	_	61-65	yes	Marcatura della conoscenza condivisa	Marca di generalizzazione	_	sempre stata una casa politica quindi // mh // sempre stata una casa politica // durante la resistenza durante la guerra	sai	// mh // però dopo purtroppo // sì qui qui // cioè alla fine // qui diciamo che proprio sconvolgimenti politici // dopo che
ParlaBO	PBC012	998-15	998-15	BOI034	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC012&begin=1894934&end=1903038	semistructured-interview	00:48:29	3	asymmetric	yes	fixed	2022	BO	0-Retired	M	_	over 85	no	_	_	_	tutti quelli che del paese // erano tutti quelli che noi // cioè noi i i più e che li prendevano in giro perché poi poveretti	sai	come si faceva in campagna qua tu e lo prendevano in giro // sì // sì sì sì // erano diventati dei fascisti no? // eh be sì // di
ParlaBO	PBC012	1005-19	1005-19	BOI034	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC012&begin=1908726&end=1917197	semistructured-interview	00:48:29	3	asymmetric	yes	fixed	2022	BO	0-Retired	M	_	over 85	yes	_	Riformulazione	_	il cervellino era così // pan~ allora hai capito gli uni~ che abbiamo subito erano di lo~ perché non capivano che qua era	sai	non n n n n // eh i fascisti // poi comunque erano cattivi // po~ mh // eran gente che non ave~ purtroppo non ha avuto
ParlaBO	PBC012	1067-4	1067-4	BOI033	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC012&begin=2052959&end=2057236	semistructured-interview	00:48:29	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	_	61-65	yes	Marcatura della conoscenza condivisa	_	_	// mhmh // bologna durante la guerra è stata bombardata // mhmh // mh // parecchio // questa zona qui forse	sai	appunto proprio essendo campagna // mhmh // no qui ha subito qua bombardamenti e giusto perché c''era la la stazione //
ParlaBO	PBC012	1298-1	1298-1	BOI033	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC012&begin=2521302&end=2522302	semistructured-interview	00:48:29	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	_	61-65	yes	Presa di turno	Introduzione o ripresa del topic	_	// secondo voi son tenuti benei portici al giorno d''oggi a livello di struttura di pulizia di manutenzione // bah	sai	// la struttura adesso io mh non è che giro non gi~ cioè non son~ non me li faccio proprio tutti i portici di bologna però //
ParlaBO	PBC012	1313-10	1313-10	BOI033	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC012&begin=2551918&end=2555741	semistructured-interview	00:48:29	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	_	61-65	no	_	_	_	più puliti // mh // adesso per colpa dei cittadini sai una mia collega // mh // delle marche una volta m''ha detto le ho detto	sai	perchè bologna è pulita? // perché c''abbiamo gli spazzini che puliscono bologna e lei m''ha detto no lara // è che bologna
ParlaBO	PBC012	1334-5	1334-5	BOI033	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC012&begin=2607651&end=2609998	semistructured-interview	00:48:29	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	_	61-65	yes	_	Filler	_	i marmini che si stanno distruggendo // mhmh // hanno fatto una ristrutturazione // ci son problemi difficoltosi però	sai	// mhmh // io sai i portici secondo me sono tenuti bene poi comunque son vissuti // mh // tu gino che ne pensi? // tu gino che
ParlaBO	PBC012	1336-1	1336-1	BOI033	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC012&begin=2610938&end=2614953	semistructured-interview	00:48:29	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	_	61-65	yes	_	Introduzione o ripresa del topic|Riformulazione	_	stanno distruggendo // mhmh // hanno fatto una ristrutturazione // ci son problemi difficoltosi però sai // mhmh // io	sai	i portici secondo me sono tenuti bene poi comunque son vissuti // mh // tu gino che ne pensi? // tu gino che ne pensi? // de~
ParlaBO	PBC012	1348-2	1348-2	BOI034	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC012&begin=2638530&end=2641446	semistructured-interview	00:48:29	3	asymmetric	yes	fixed	2022	BO	0-Retired	M	_	over 85	yes	_	Filler	_	portici sono la cosa più bella del mondo alcuni portici // eh beh // son belli perché son vissuti anche adesso // si guarda	sai	sempre belli sempre belli // io l''altro giorno son andata in piazza // di giovedì era così di gente // poi adesso adesso
ParlaBO	PBC012	1427-1	1427-1	BOI034	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC012&begin=2772442&end=2779837	semistructured-interview	00:48:29	3	asymmetric	yes	fixed	2022	BO	0-Retired	M	_	over 85	no	_	_	_	eh si faceva a piedi // saragozza // e si chiamava via bregoli // sì i brigoli // // i famosi brigoli da noi si dice // #perché	sai	perché i bregoli per noi in dialetto sono e il rottame dei de~ de~ del legno // mh // // su e giù per i brigoli // c''è il famoso
ParlaBO	PBC012	1481-1	1481-1	BOI033	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC012&begin=2878058&end=2880047	semistructured-interview	00:48:29	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	_	61-65	yes	Marcatura della conoscenza condivisa	_	_	altro dialetto // mh // sì perché poi bologna // eh però // però capito molto più diciamo // però non eran tutti uguali // ah	sai	io io poi non è che so // mi dispiace di non poterti aiutare molto perché mh // parlare molto // no no figurati // sono come
KIP	TOA3003	112-1	112-1	TO036	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3003&begin=233503&end=237613	free-conversation	00:26:41	3	symmetric	no	free	2018	TO	0-Students	F	lombardia	21-25	no	_	_	_	finalmente invece ho trovato il coraggio dopo un anno e mezzo // di fare di scrivere l'' articolo mamma figlia // xxx // eh	sai	che avevamo fatto il corso per bambine down che scoprivano le mestruazioni? // ah // avevamo fatto il corso a loro ed era
KIP	TOA3003	325-8	325-8	TO036	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3003&begin=711475&end=714099	free-conversation	00:26:41	3	symmetric	no	free	2018	TO	0-Students	F	lombardia	21-25	no	_	_	_	no ma è bello xxx // mi immagino xx // l'' omino della linea che // ah // eh // della // xxx // no c'' è ancora l'' omino della linea	sai	quello che dice // eh sì // eh ma quello lì non va bene // eh altrettanto bella verrà // ma // il punto è che non è troppo una
KIP	TOA3003	348-8	348-8	TO037	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3003&begin=759205&end=763211	free-conversation	00:26:41	3	symmetric	no	free	2018	TO	0-Students	F	piemonte	21-25	no	_	_	_	gli poteva sbolognare la locandina ma // ma così difficile dite la locandina? // secondo me una locandina se non cioè se	sai	come fare è una cazzata se invece non sai come fare è un xxx // beh se no viene così così insomma // eh infatti un po'' fatta
KIP	TOA3003	504-13	504-13	TO036	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3003&begin=1147793&end=1152893	free-conversation	00:26:41	3	symmetric	no	free	2018	TO	0-Students	F	lombardia	21-25	no	_	_	_	hai paura // screenshot? // mh // le hai scri~ le hai risposto? // eh sì le ho scritto e quindi che è la domanda quando non	sai	qualcosa nell'' autonomia e quindi? // // quindi? // e allora? // beh che palle // io andrei a dormire // anch'' io andrei a
KIP	TOA3003	525-1	525-1	TO037	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3003&begin=1204947&end=1208857	free-conversation	00:26:41	3	symmetric	no	free	2018	TO	0-Students	F	piemonte	21-25	yes	Marcatura della conoscenza condivisa	_	_	con la faccia appoggiata per terra // c'' era un tipo in aeroporto carino un po'' sfregiato ma carino // xx // sembrava	sai	scar quello di del re leone? tutto completamente // ma a me piaceva // un po'' guercio // // un po'' guercio ma carino // e poi
KIP	TOA3003	530-18	530-18	TO037	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3003&begin=1214986&end=1220597	free-conversation	00:26:41	3	symmetric	no	free	2018	TO	0-Students	F	piemonte	21-25	yes	Marcatura della conoscenza condivisa	Marca di generalizzazione	_	po'' guercio // // un po'' guercio ma carino // e poi le aveva preso tutto l'' excursus su di come sono belli gli uomini con le xx	sai	gli abiti grigi // // orrendo // xx coi problemi oh // e però lui c'' aveva questo // intanto che mi parlava faceva così // sì
ParlaBO	PBC025	320-0	320-0	BOI112	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC025&begin=697000&end=701699	semistructured-interview	00:52:18	3	asymmetric	yes	fixed	2024	BO	0-Retired	F	_	61-65	yes	Presa di turno|Marcatura della conoscenza condivisa	Introduzione o ripresa del topic	_	bolognese // // ehm secondo te sono tenuti bene i portici o ci sono zone che avrebbero bisogno di un po'' di manutenzione //	sai	eh di manutenzione ce n''è sempre bisogno secondo me // anche perché di anni ne hanno // mhmh // i costi per mantenere tutto
ParlaBO	PBC025	364-1	364-1	BOI112	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC025&begin=805594&end=806098	semistructured-interview	00:52:18	3	asymmetric	yes	fixed	2024	BO	0-Retired	F	_	61-65	yes	Cessione del turno	_	_	han tutte restaurate // eh due o tre anni fa han finito i lavori // e quelle sono riuscite a recuperarle buona parte // poi	sai	// beh certo // è tantissima la roba // eh infatti // che c''è a bologna posso immaginare a roma firenze venezia poi venezia
ParlaBO	PBC025	989-5	989-5	BOI112	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC025&begin=1928294&end=1932421	semistructured-interview	00:52:18	3	asymmetric	yes	fixed	2024	BO	0-Retired	F	_	61-65	yes	Richiesta di accordo/conferma|Marcatura della conoscenza condivisa	_	_	// e a me viene in mente vabbé tipo il venticinque aprile anche solo // anche il cinema // ah beh il venticinque ma	sai	qua poi la resistenza è stata forte eh // eh infatti // eh è importante // perché con la linea gotica // mh // mio babbo che
ParlaBO	PBC025	1321-1	1321-1	BOI112	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC025&begin=2679001&end=2679993	semistructured-interview	00:52:18	3	asymmetric	yes	fixed	2024	BO	0-Retired	F	_	61-65	yes	_	_	Modulazione del grado di confidenza	enne erre erre // e sarà tutto di riqualificazione anche i giardini del guasto beneficerà tutta la zona eccetera // poi	sai	io non lo so // sì // no effettivamente il parco del guasto era sempre un po'' // eh // però anche queste cose qua che io
ParlaBO	PBC025	1507-4	1507-4	BOI112	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC025&begin=3027897&end=3030997	semistructured-interview	00:52:18	3	asymmetric	yes	fixed	2024	BO	0-Retired	F	_	61-65	yes	Marcatura della conoscenza condivisa	Riformulazione	_	a me fa paura // poi dicono che adesso tornerà il freddo // cioè // però // che di solito è così magari // si è spostato avan~	sai	l''anno scorso se vi ricordate // fino a fine giugno è stato brutto // ha fatto freddissimo x be poi c''è stata l''alluvione
KIPasti	KPN011	1493-1	1493-1	PKP123	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN011&begin=2375673&end=2376558	free-conversation	00:42:06	4	symmetric	no	free	2020	RN	0-Unemployed	F	_	61-65	no	_	_	_	vieni // sì vabbè è buonissima // forse il pomodoro è un po'' troppo pomodoro? // questa è buonissima // davvero? // lo	sai	cos''è marco? // io di te mi fido tu sei schietta eh // mh // a me piace la pizza croccante cos'' // mh // mh // non mi ricordo te
KIPasti	KPN011	1518-0	1518-0	PKP121	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN011&begin=2411521&end=2412062	free-conversation	00:42:06	4	symmetric	no	free	2020	RN	0-Students	M	_	31-35	no	_	_	_	quell''altra io son già pieno // voglio mangiare la t~ torta // tu non hai mangiato un cavolo // xx ha mangiato? // eh? //	sai	cosa? // forse metto un po'' di tonno x // lui fragola ha mangiato // ma sì // prendo una scatola di tonno? // sì // qui? // sai
KIPasti	KPN011	1525-0	1525-0	PKP121	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN011&begin=2422243&end=2423396	free-conversation	00:42:06	4	symmetric	no	free	2020	RN	0-Students	M	_	31-35	no	_	_	_	sai cosa? // forse metto un po'' di tonno x // lui fragola ha mangiato // ma sì // prendo una scatola di tonno? // sì // qui? //	sai	cosa questo anche là // però guarda com''è venuta // però se tu fai l~ hai la pietra refrattaria non diventa bianca capito?
KIPasti	KPN011	1529-0	1529-0	PKP121	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN011&begin=2431990&end=2434243	free-conversation	00:42:06	4	symmetric	no	free	2020	RN	0-Students	M	_	31-35	no	_	_	_	com''è venuta // però se tu fai l~ hai la pietra refrattaria non diventa bianca capito? // ah famosa per la refrattaria //	sai	cosa faccio mi metti quella quella quella // eh cosa per riscaldare la piastra? // anche questo è speciale eh // ti piace
KIPasti	KPN005	12-0	12-0	PKP018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN005&begin=10740&end=13605	free-conversation	00:41:40	4	symmetric	no	free	2020	BO	3-Technicians	F	_	51-55	no	_	_	_	un pochettino qua dentro // ok // tanto sono // rimangono scongelati // sì sì // ne vuoi anche fuori? // secondo me sì dai //	sai	cosa perché qui c''era un''altra candela che si è sciolta // e adesso ques~ // grazie mille // ok // qua c''è l''hummus // ah ci
KIPasti	KPN005	23-3	23-3	PKP018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN005&begin=25492&end=26990	free-conversation	00:41:40	4	symmetric	no	free	2020	BO	3-Technicians	F	_	51-55	yes	Cessione del turno	_	_	l''hummus // ah ci penso io // se hai già preso // sì sì // tanto sono nostre // ok // mamma vuoi delle melanzane? // e sì dopo	sai	// no // beh te le metto ora // questo lo posso prendere con lo // sì sì // ah io l''ho preso con il coltello // sì // ah // potevo
KIPasti	KPN005	278-2	278-2	PKP018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN005&begin=454175&end=455755	free-conversation	00:41:40	4	symmetric	no	free	2020	BO	3-Technicians	F	_	51-55	yes	Richiesta di accordo/conferma	_	_	rotta // arrivo eh chiudo eh // mhmh // arriva // signorino // hai fatto? // no ma non era mia mamma // vieni // è freschino	sai	tesoro // non è che possiamo stare lì da // buono l''hummus // io adoro l''hummus // ma sti hamburger non capisco di cosa
KIPasti	KPN005	416-8	416-8	PKP018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN005&begin=665716&end=668566	free-conversation	00:41:40	4	symmetric	no	free	2020	BO	3-Technicians	F	_	51-55	yes	Richiesta di accordo/conferma	Chiusura del topic	_	che loro stavano salendo in macchina e andando via dico scusa scusa // ah noi abbiamo la macchina piccola passiamo	sai	// oddio // io mi son messa a ridere // se tu hai una persona che ti risponde con tono arrogante // scusa eh // gli ridi li
KIPasti	KPN005	1171-2	1171-2	PKP018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN005&begin=1922940&end=1925690	free-conversation	00:41:40	4	symmetric	no	free	2020	BO	3-Technicians	F	_	51-55	yes	Marcatura della conoscenza condivisa	_	_	l''avevano fatto a posta però loro capito con un tono il panel come se fossero i padroni del bosco // mhmh // e così // ma io	sai	faccio poi finta di nie~ son poi loro xxxx // mh // però // loro mh pensano // ma sì tanto se ne andranno // tanto questi se
KIPasti	KPN005	1383-1	1383-1	PKP018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN005&begin=2242533&end=2245604	free-conversation	00:41:40	4	symmetric	no	free	2020	BO	3-Technicians	F	_	51-55	yes	Marcatura della conoscenza condivisa	Introduzione o ripresa del topic	_	// però siamo ancora // a livello sic~ // è ancora accessib~ c''è è ancora // del degli xxx // tutto // posti mh // poi	sai	oggi ho sentito per radio prima sono aumentati molto i casi // ma oggi ovunque è stata una mattina con la // eh no però alm~
KIPasti	KPN027	264-4	264-4	PKP116	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN027&begin=410932&end=412279	free-conversation	00:23:56	2	symmetric	no	free	2020	FC	0-Retired	F	_	76-80	yes	Cessione del turno	_	Modulazione del grado di confidenza	la m // non nara // con la n // mara con la m // è questa mia amica riccia // hai presente l''hai vista alta ? // me la ricordo poco	sai	? // ah lei comunque // vabbè comunque // lei doveva andare via a mezzanotte // perché // doveva stu~ // cioè doveva
