corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	school-region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
ParlaBO	PBA004	310-1	310-1	BOI060	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA004&begin=600728&end=604050	semistructured-interview	00:57:15	4	asymmetric	yes	fixed	2022	BO	7-Plant-Operators	M	_	21-25	no	_	_	_	sempre via per lavoro // ehm // sono a casa praticamente il fine settimana // a // attualmente andare in~ in affitto // o	comunque	prendermi un appartamento andare in affitto per conto mio // lo vedo più come una questione diciamo // non ti conviene //
ParlaBO	PBA004	796-1	796-1	BOI061	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA004&begin=1512970&end=1515040	semistructured-interview	00:57:15	4	asymmetric	yes	fixed	2022	BO	5-Service-Workers	F	_	21-25	yes	_	Prolettico	_	che in~ durante la settimana è peggio // perchè // ah sì // sì perchè // contrario di lui // e sì perchè cioè mhmh // lavoran~	comunque	noi chiudiamo alle due no? // quindi vedi che // ah // le persone che sono fuori a quell''ora son poche però è gente che //
ParlaBO	PBA004	829-10	829-10	BOR018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA004&begin=1587270&end=1591840	semistructured-interview	00:57:15	4	asymmetric	yes	fixed	2022	BO	0-Students	F	_	21-25	yes	_	Prolettico	_	// eh sì // sta sve~ cioè sta sveglia fino a tardi // non so che fauna ci sia qua però // no e in realtà a me piace perchè di là	comunque	c''è vita invece da questa parte // calmissimo // mh // però mh // e sono carini i locali di là diciamo che a volte ci sono //
ParlaBO	PBA004	1205-12	1205-12	BOI060	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA004&begin=2375100&end=2380390	semistructured-interview	00:57:15	4	asymmetric	yes	fixed	2022	BO	7-Plant-Operators	M	_	21-25	no	_	_	_	frenare forse perchè mentre io scendevo da questa discesa // mi ha attravers~ cioè mi è passato davanti un bimbo o lei	comunque	qualcuno c''era un ostacolo // // e niente io ho dovuto frenare // però i freni della bici // forse era un motivo per cui
ParlaBO	PBA004	1238-12	1238-12	BOI060	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA004&begin=2435500&end=2440420	semistructured-interview	00:57:15	4	asymmetric	yes	fixed	2022	BO	7-Plant-Operators	M	_	21-25	no	_	_	_	non mi ricordo se fo~ forse però era il freno della bici // dici // forse era il freno della bici comunque o o il freno o	comunque	il manubrio della bici o una di queste pietre // della bici io mi ricordo che // // me lo sono conficcato // poi è caduto
KIP	BOD2001	148-5	148-5	BO014	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2001&begin=770496&end=773413	semistructured-interview	00:16:00	2	symmetric	yes	fixed	2018	BO	0-Students	F	emilia-romagna	21-25	yes	_	Introduzione o ripresa del topic	_	che veramente vive in quel posto cioè potrebbero intervenire in qualche modo? // mh // s~mh // forse sì nel senso che	comunque	quando // quando ho cercatomh un a~ un alloggio là // eh diciamo chemh l'' università proprio diceva noi non cimh
ParlaBO	PBB021	219-5	219-5	BOI085	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB021&begin=791460&end=799150	semistructured-interview	00:31:13	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	_	36-40	yes	_	_	Specificazione	// frequenti che magari ci sono parecchie amicizie o che comunque conosci bene // allora // fr~ il pratello lo frequento	comunque	con qualche amico principalmente d''estate primavera così che andiamo // ah okay quindi okay va bene // e andiamo ogni
ParlaBO	PBB021	532-3	532-3	BOI085	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB021&begin=1733630&end=1735740	semistructured-interview	00:31:13	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	_	36-40	no	_	_	_	così // no non io n~ io credo di non averne mai conosciute di persone che studiano una determinata di~ // studiano boxe o	comunque	praticano boxe // per poi andare a fare i cretinetti fuori ecco per capirci // cioé non non ho memoria di questa roba qua //
ParlaBO	PBC010	166-3	166-3	BOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC010&begin=741800&end=748700	semistructured-interview	00:45:06	2	asymmetric	yes	fixed	2022	BO	0-Students	F	_	21-25	no	_	_	_	mi sono chiesta appunto eh io non conoscevo questi luoghi e neanche la maggior parte dei ragazzi ma // dato che sono	comunque	un po'' di anni anche se questo progetto è più recente però in generale che vi occupate di // sì // mantenere viva la memoria
ParlaBO	PBC010	593-3	593-3	BOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC010&begin=2311320&end=2314920	semistructured-interview	00:45:06	2	asymmetric	yes	fixed	2022	BO	0-Students	F	_	21-25	no	_	_	_	// // è~ è anche bene che ciascuno segua qualcosa e faccia girare gli altri // xxxx // sì sì sì no certo certo // e quindi son	comunque	sono tutti finanziati dal comune questi progettti // eh // xx // allora in parte s~ dal quartiere porto saragozza // mh //
ParlaBO	PBC010	662-2	662-2	BOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC010&begin=2554070&end=2556894	semistructured-interview	00:45:06	2	asymmetric	yes	fixed	2022	BO	0-Students	F	_	21-25	yes	_	Introduzione o ripresa del topic|Chiusura del topic	_	pezzo manualmente // sì // eh abbiam visto insomma che i ragazzi son stati molto affascinati da questa cosa // quindi sì	comunque	appunto da quello che ho capito in generale // che sia il pro~ questo proge~ cioè questi progetti sulla memoria che altri
KIPasti	KPC002	437-6	437-6	PKP094	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC002&begin=1044457&end=1049295	free-conversation	00:49:39	3	symmetric	no	free	2020	AR	2-Professionals	M	_	51-55	yes	_	Introduzione o ripresa del topic	_	nuo~ // io ero quel giorno ero a scuola io quel giorno ero a scuola tutta la mattina ero // // esatto no ma a maggior ragione	comunque	sì si manda la foto delle due nuore // si manda le due // se poi son state loro io no io son maschio e lì c''è la foto d''una donna
KIPasti	KPC002	497-3	497-3	PKP093	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC002&begin=1173552&end=1175153	free-conversation	00:49:39	3	symmetric	no	free	2020	AR	0-Students	M	_	21-25	no	_	_	_	no // ma scusa una cesta per buttare la b~ la biancheria la metterai nel bagnetto // dai fra la cesta in camera eh // va bene	comunque	i~ // bagnetto // ma scusate ma c''è dieci metri eh // c''ha bisogno d''avere lì la cesta per i panni sporchi in camera? io non
KIP	BOD2005	326-4	326-4	BO073	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2005&begin=835602&end=838000	semistructured-interview	00:33:08	3	symmetric	yes	fixed	2018	BO	0-Students	F	basilicata	21-25	yes	_	_	Specificazione	però boh un po'' // insipidi non so come cioè // ma da dove venivano erano di palermo? // tutti // sì pa~ erano siciliani	comunque	// palermo e dintorni // eh se non palermo dintorni che poi ti sposti // esatto // quindi capito cioè noi xxx da dove vieni
KIPasti	KPN009	376-0	376-0	PKP023	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN009&begin=941012&end=943653	free-conversation	00:38:12	4	symmetric	no	free	2020	BO	0-Students	M	_	16-20	yes	_	Introduzione o ripresa del topic	_	i baccelli dici // xx // non proprio mh s ni ni s sì le assomigliano però mh quelle fave sono più acide // cioè più // fava // //	comunque	il pokè con il riso venere è il più buono vero? // sì // ma in realtà io sono per il riso sushi // perchè è come mangiare un
ParlaBO	PBA021	441-2	441-2	BOI090	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA021&begin=1175915&end=1178075	semistructured-interview	00:45:31	2	asymmetric	yes	fixed	2023	BO	0-Students	F	_	21-25	yes	_	_	Marcatura dell'inferenza	// non dico tanto bologna centro perchè magari // ci son tanti fuorisede è diverso no? parlare del centro // è vuoto	comunque	d''estate il centro di bologna // però tutti i provinciali come me // vanno al mare // o per lo meno la maggior parte // e
ParlaBO	PBA021	765-4	765-4	BOI090	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA021&begin=1949195&end=1952250	semistructured-interview	00:45:31	2	asymmetric	yes	fixed	2023	BO	0-Students	F	_	21-25	yes	_	Prolettico	_	il mercato immobiliare qui a bologna? // eh // è caro // nel senso che vabbè in provincia non tanto // nel senso che noi	comunque	la nostra casa // quando ci siam trasferiti adesso parlo di trasferirsi perchè // ci siam trasferiti da poco da una casa
ParlaBO	PBA021	867-0	867-0	BOI090	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA021&begin=2215161&end=2218003	semistructured-interview	00:45:31	2	asymmetric	yes	fixed	2023	BO	0-Students	F	_	21-25	no	_	_	_	difficile organizzarsi poi c''è da dire che più si cresce più // le persone con cui sei legata hanno altre ambizioni //	comunque	siam messi tutti nella stessa situazione alla fine // io non sono una persona troppo festaiola nel senso che a me piace
KIPasti	KPS015	56-1	56-1	PKP082	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS015&begin=78756&end=79935	free-conversation	00:40:01	3	symmetric	no	free	2022	CA	0-Retired	F	_	76-80	yes	_	Introduzione o ripresa del topic	_	sì però loro sono specializzati nella mortadella // eh eh eh // quindi non posso andarci perchè non mi piace // eh eh // sì	comunque	// // mhmh prendo i // fazzoletti // vai mettilo a tavola // mettilo a tavola quello là // metto a tavola? // xx // xx //
KIPasti	KPS015	843-4	843-4	PKP083	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS015&begin=1114397&end=1116196	free-conversation	00:40:01	3	symmetric	no	free	2022	CA	0-Students	F	_	21-25	yes	_	Prolettico	_	deve attraversare eh // è vicinissimo // però però la strada di~ è è molto g~ ampia // eh eh sì // infatti cioè è lunghissima	comunque	// cioè per ar~ lui comunque // è molto vicino // nel senso che // è in centro praticamente no? // ah // ah ah ah // però ci
KIPasti	KPS015	906-3	906-3	PKP083	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS015&begin=1200078&end=1201958	free-conversation	00:40:01	3	symmetric	no	free	2022	CA	0-Students	F	_	21-25	yes	_	Prolettico	_	abbiamo preso il monopattino per andare in centro no? // e mi ha detto // stavamo per entrare in una // in una stradina	comunque	con la discesina // e quindi matteo mi ha detto // no qua fai piano vai più piano perchè potresti cadere // oh // e io anzichè
KIPasti	KPS015	1547-8	1547-8	PKP083	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS015&begin=2065220&end=2068175	free-conversation	00:40:01	3	symmetric	no	free	2022	CA	0-Students	F	_	21-25	no	_	_	_	questi capelli // vabbè // eh // però in realtà mi sto trovando molto me~ cioè // okay tutto il tempo che ci vuole però	comunque	mi mh // però ti trovi bene // mi fa aspetta che prendo io nonno // però mi fa piacere perchè alla fine ho i capelli più // no no
KIP	BOC1004	54-7	54-7	BO091	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1004&begin=159380&end=164244	exam	00:20:03	2	asymmetric	yes	fixed	2018	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	fosse ottocento si intitolasse ottocento letterario italiano // okay // vorrebbe dire che // no può fare può essere	comunque	un libro edito nel novecento che fa riferimento // ah ecco quindi non è che abbia a che fare con il titolo? // sì no no esatto
KIP	BOA1001	752-6	752-6	BO020	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1001&begin=2037555&end=2040938	office-hours	00:37:20	2	asymmetric	no	free	2018	BO	0-Students	F	campania	21-25	yes	_	Prolettico	_	le miglioriamo // più avanti però // abbiamo bisogno anche di di // vedere meglio // sì più distribuiti per ambiti e	comunque	più // quali sarà l'' articolazione del tema // mh // organizzate e questo in riferimento // mh // alle // risposte su // eh
ParlaTO	PTA018	609-0	609-0	TOI031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA018&begin=1195370&end=1197760	semistructured-interview	00:57:27	2	asymmetric	yes	fixed	2019	TO	6-Craft-Workers	M	_	26-30	no	_	_	_	siete? avete finito? // // voi mentite eh // eh sì ogni tanto sì // // ma invece altre cose? // altre cose // alcune hanno //	comunque	sempre una valenza leggermente // non so come spiegare // un po'' // erotica // ma perché? // finisci sempre in queste
ParlaTO	PTA018	774-2	774-2	TOI031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA018&begin=1532703&end=1535282	semistructured-interview	00:57:27	2	asymmetric	yes	fixed	2019	TO	6-Craft-Workers	M	_	26-30	no	_	_	_	bisogna un attimo motivarlo // e quando si motivaha delle reazioni nervose // spesso riesce poi bene // quando perché	comunque	le braccia ce le ha // // i muscoli ce li ha solo che ogni tanto non // non ha la motivazio~ // non li colle~ non collega la
ParlaBO	PBA003	77-6	77-6	BOI056	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA003&begin=221407&end=226967	semistructured-interview	00:53:16	2	asymmetric	yes	fixed	2022	BO	2-Professionals	F	_	26-30	no	_	_	_	un po'' traumatico // // però poi ci sono ritornata più volte e anche in tutta tranquillità ehm // è un bel posto perchè	comunque	mi piace camminare quindi mi faccio una bella passeggiata // ehm // sì // poi mi rilasso quando arrivo // eh in che area
ParlaBO	PBA003	318-9	318-9	BOI056	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA003&begin=1034021&end=1036190	semistructured-interview	00:53:16	2	asymmetric	yes	fixed	2022	BO	2-Professionals	F	_	26-30	yes	_	Prolettico	_	anche la città un po'' più mia vorrei iniziare boh un''attività sportiva un qualcosa che // mi leghi un po'' di più qui o che	comunque	ecco // mi dia qualcos''altro oltre a una casa e il lavoro praticamente // // mhmh // e quindi sì diciamo che // dal
ParlaBO	PBA003	564-15	564-15	BOI056	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA003&begin=1797584&end=1804226	semistructured-interview	00:53:16	2	asymmetric	yes	fixed	2022	BO	2-Professionals	F	_	26-30	no	_	_	_	mi dovevo svegliare presto // quando ho iniziato il tirocinio non avevo proprio la necessità di svegliarmi presto ma	comunque	// cioè mi andava di svegliarmi presto // non facevo così tanta fatica in realtà // ehm ma adesso // sarà che un po'' mi sono
ParlaBO	PBA003	638-1	638-1	BOI056	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA003&begin=2112892&end=2115871	semistructured-interview	00:53:16	2	asymmetric	yes	fixed	2022	BO	2-Professionals	F	_	26-30	no	_	_	_	// cioè riteneva che ehm avendo un qualcosa che si possa // diciamo iniziare e finire anche nel breve tempo // fosse	comunque	// come dire? più mh // non mi viene il termine // più // soddisfacente // no // sì // appagante // più appagante // perchè
KIP	TOC1003	115-45	115-45	TO006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1003&begin=370066&end=384352	exam	00:17:47	2	asymmetric	yes	fixed	2018	TO	2-Professionals	M	piemonte	56-60	yes	_	Chiusura del topic	_	chilo di di pane o un etto di prosciutto è evidente che sarà impegnato lui solo e non potrà essere coinvolta la sua azienda	comunque	va bene insomma // questa parte finale alcuni la sanno e alcuni alcuni noneh non la sanno // ehmh vediamo una cosa in tema
KIP	BOD2007	280-10	280-10	BO052	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2007&begin=709758&end=713168	semistructured-interview	00:28:12	2	symmetric	yes	fixed	2018	BO	0-Students	M	emilia-romagna	21-25	yes	_	Prolettico	_	c'' è ho una stanza mia poi volendo vado su in mansarda quindi // e mi piacerebbe abitare in una casa larga cioè spaziosa	comunque	// sì // eh quindi boh se fosse in centro non c''è magari ci sono case // spaziose anche in centro però // è più raro? // cioè
KIP	BOD2007	617-0	617-0	BO052	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2007&begin=1665625&end=1668651	semistructured-interview	00:28:12	2	symmetric	yes	fixed	2018	BO	0-Students	M	emilia-romagna	21-25	yes	_	Introduzione o ripresa del topic|Prolettico	_	trovi bene a girare // sì ci si trova molto bene comunque // non hai lo stress delle grandi città e // comunque c'' è tutto //	comunque	sì hai c'' è tutto abbastanza servizi // cioè tutto tutto no perché culturalmente siamo un po'' carenti però // // beh tra un
ParlaBO	PBC023	290-1	290-1	BOI058	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC023&begin=1007230&end=1011469	semistructured-interview	00:51:25	2	asymmetric	yes	fixed	2022	BO	0-Retired	F	_	66-70	yes	_	_	Marcatura dell'inferenza	i giovedì ci vengono a trovare ci vengono a salutare anche se non vengono ad acquistare però ci vengono a salutare // eh	comunque	riusciamo specialmente i mesi estivi che c''è più // più gente più persone anche su a monghidoro a fare dei buoni incassi
KIPasti	KPS006	123-0	123-0	PKP004	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS006&begin=197653&end=199286	free-conversation	00:34:12	5	symmetric	no	free	2020	MT	2-Professionals	F	_	51-55	no	_	_	_	mettere // allora // anche se // xx // voglio dire // si fosse sposata // uno dice vabbè non va via di casa di nascosto però //	comunque	sarebbe andata via // è grande // non è che // eh // sarebbe stata una cosa // comunque // che sarebbe successa // xxx //
KIPasti	KPS006	934-1	934-1	PKP006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS006&begin=1619532&end=1621798	free-conversation	00:34:12	5	symmetric	no	free	2020	MT	2-Professionals	F	_	81-85	no	_	_	_	buono // sì // la corteccia // quando mando a prendere quel formaggio xx le cortecce // nei posti che per il cane // che	comunque	un cane ce l''ha il marito // ah // mh // in casa // sì // eh // sì // addirittura glielo fa mangiare // lui così // dev''essere il
KIP	BOD2016	170-3	170-3	BO119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2016&begin=528843&end=533056	semistructured-interview	00:09:52	2	symmetric	yes	fixed	2018	BO	0-Students	F	umbria	21-25	yes	_	Prolettico|Filler	_	si vede il mare // la tua casa ideale insomma un po'' // sì // riprende un po'' // l'' idea // l'' idea sì // ehm avete sempre	comunque	quattro cioè tre stanze nel senso // sì tre stanze~ tre stanze da letto più un una mansardina per gli ospiti // mh mh //
